identifier,ringcount,linkage_p,six_ring_p,primaryamine,linker_length,linker_position,hetero_nitrogen,fluorination,furan,pyrrole,sidechain_on_linker,sidechain_on_backbone
9442,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9443,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9444,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9445,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9446,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9447,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9448,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9449,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9450,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9451,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9452,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9453,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9454,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9455,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9456,3,1.0,0.6666666666666666,2,2,1.0,2,0,0,0,0,0
9457,3,1.0,0.6666666666666666,2,2,1.0,2,0,0,0,0,0
9458,3,1.0,0.6666666666666666,2,2,1.0,2,0,0,0,0,0
9459,3,1.0,0.6666666666666666,2,2,1.0,2,0,0,0,0,0
9460,3,1.0,0.6666666666666666,2,2,1.0,2,0,0,0,0,0
9461,3,1.0,0.6666666666666666,2,2,1.0,1,0,1,0,0,0
9462,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,1,0,0
9463,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9464,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9465,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9466,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9467,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9468,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9469,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9470,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9471,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9472,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9473,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9474,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9475,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9476,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9477,3,1.0,0.6666666666666666,2,2,1.0,2,0,0,0,0,0
9478,3,1.0,0.6666666666666666,2,2,1.0,2,0,0,0,0,0
9479,3,1.0,0.6666666666666666,2,2,1.0,2,0,0,0,0,0
9480,3,1.0,0.6666666666666666,2,2,1.0,1,0,1,0,0,0
9481,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,1,0,0
9482,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9483,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9484,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9485,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9486,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9487,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9488,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9489,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9490,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9491,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9492,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9493,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9494,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9495,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9496,3,1.0,0.6666666666666666,2,2,1.0,2,0,0,0,0,0
9497,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,1,0,0
9498,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9499,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9500,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9501,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9502,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9503,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9504,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9505,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9506,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9507,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9508,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9509,3,1.0,0.6666666666666666,2,2,1.0,1,0,1,0,0,0
9510,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,1,0,0
9511,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9512,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9513,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9514,3,1.0,0.6666666666666666,2,2,1.0,1,1,0,0,0,0
9515,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9516,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,1,0
9517,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9518,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9519,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9520,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9521,3,1.0,0.6666666666666666,2,2,1.0,1,0,0,0,0,1
9522,3,1.0,0.6666666666666666,1,1,1.0,0,0,1,0,0,0
9523,3,1.0,0.6666666666666666,2,2,1.0,1,0,1,0,0,0
9524,3,1.0,0.6666666666666666,2,2,1.0,0,1,1,0,0,0
9525,3,1.0,0.6666666666666666,2,2,1.0,0,1,1,0,0,0
9526,3,1.0,0.6666666666666666,2,2,1.0,0,1,1,0,0,0
9527,3,1.0,0.6666666666666666,2,2,1.0,0,1,1,0,0,0
9528,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,1,0
9529,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,1,0
9530,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,1
9531,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,1
9532,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,1
9533,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,1
9534,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,1
9535,3,1.0,0.6666666666666666,2,2,1.0,0,0,1,0,0,1
9536,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,1,0,0
9537,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,1,0,0
9538,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,1,0,0
9539,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,1,0,0
9540,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,1,0
9541,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,1,0
9542,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,1
9543,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,1
9544,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,1
9545,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,1
9546,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,1
9547,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,1,0,1
9548,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9549,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9550,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9551,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9552,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9553,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,1,0
9554,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,1,0
9555,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9556,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9557,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9558,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9559,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9560,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9561,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9562,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9563,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9564,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9565,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,1,0
9566,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,1,0
9567,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9568,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9569,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9570,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9571,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9572,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9573,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9574,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9575,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9576,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9577,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,1,0
9578,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,1,0
9579,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9580,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9581,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9582,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9583,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9584,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9585,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9586,3,1.0,0.6666666666666666,2,2,1.0,0,2,0,0,0,0
9587,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,1,0
9588,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,1,0
9589,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9590,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9591,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9592,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9593,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9594,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9595,3,1.0,0.6666666666666666,2,2,1.0,0,1,0,0,0,1
9596,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,2,0
9597,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9598,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9599,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9600,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9601,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9602,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9603,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9604,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9605,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9606,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9607,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9608,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,1,1
9609,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9610,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9611,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9612,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9613,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9614,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9615,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9616,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9617,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9618,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9619,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9620,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9621,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9622,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9623,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9624,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9625,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9626,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9627,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9628,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9629,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,2
9630,5,1.0,0.8,2,2,1.0,0,0,0,0,0,0
9631,5,1.0,0.6,2,2,1.0,0,0,0,0,0,0
9632,5,1.0,0.6,2,2,1.0,0,0,0,0,0,0
9633,5,1.0,0.6,2,2,1.0,0,0,0,0,0,0
9634,5,0.75,0.8,2,2,1.0,0,0,0,0,0,0
9635,5,0.75,0.8,2,2,1.0,0,0,0,0,0,0
9636,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9637,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9638,4,1.0,0.75,1,1,1.0,0,0,0,0,0,0
9639,4,1.0,0.75,1,1,1.0,0,0,0,0,0,0
9640,4,1.0,0.75,2,3,1.0,0,0,0,0,0,0
9641,4,1.0,0.75,2,3,1.0,0,0,0,0,0,0
9642,4,1.0,0.75,2,1,1.0,0,0,0,0,0,0
9643,4,1.0,0.75,2,1,1.0,0,0,0,0,0,0
9644,4,1.0,0.75,2,2,0.9285714285714286,0,0,0,0,0,0
9645,4,1.0,0.75,2,2,0.9285714285714286,0,0,0,0,0,0
9646,4,1.0,0.75,2,2,1.0,1,0,0,0,0,0
9647,4,1.0,0.75,2,2,1.0,1,0,0,0,0,0
9648,4,1.0,0.75,2,2,1.0,1,0,0,0,0,0
9649,4,1.0,0.75,2,2,1.0,1,0,0,0,0,0
9650,4,1.0,0.75,2,2,1.0,1,0,0,0,0,0
9651,4,1.0,0.75,2,2,1.0,1,0,0,0,0,0
9652,4,1.0,0.75,2,2,1.0,1,0,0,0,0,0
9653,4,1.0,0.75,2,2,1.0,1,0,0,0,0,0
9654,4,1.0,0.75,2,2,1.0,0,0,1,0,0,0
9655,4,1.0,0.75,2,2,1.0,0,0,0,1,0,0
9656,4,1.0,0.75,2,2,1.0,0,1,0,0,0,0
9657,4,1.0,0.75,2,2,1.0,0,1,0,0,0,0
9658,4,1.0,0.75,2,2,1.0,0,1,0,0,0,0
9659,4,1.0,0.75,2,2,1.0,0,1,0,0,0,0
9660,4,1.0,0.75,2,2,1.0,0,1,0,0,0,0
9661,4,1.0,0.75,2,2,1.0,0,1,0,0,0,0
9662,4,1.0,0.75,2,2,1.0,0,0,0,0,1,0
9663,4,1.0,0.75,2,2,1.0,0,0,0,0,1,0
9664,4,1.0,0.75,2,2,1.0,0,0,0,0,0,1
9665,4,1.0,0.75,2,2,1.0,0,0,0,0,0,1
9666,4,1.0,0.75,2,2,1.0,0,0,0,0,0,1
9667,4,1.0,0.75,2,2,1.0,0,0,0,0,0,1
9668,4,1.0,0.75,2,2,1.0,0,0,0,0,0,1
9669,4,1.0,0.75,2,2,1.0,0,0,0,0,0,1
9670,4,1.0,0.75,2,2,1.0,0,0,0,0,0,1
9671,4,1.0,0.75,2,2,1.0,0,0,0,0,0,1
9672,5,1.0,0.6,2,2,1.0,0,0,0,0,0,0
9673,5,1.0,0.4,2,2,1.0,0,0,0,0,0,0
9674,5,1.0,0.4,2,2,1.0,0,0,0,0,0,0
9675,5,1.0,0.4,2,2,1.0,0,0,0,0,0,0
9676,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9677,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9678,5,0.75,0.4,2,2,1.0,0,0,0,0,0,0
9679,5,0.75,0.4,2,2,1.0,0,0,0,0,0,0
9680,4,1.0,0.5,1,1,1.0,0,0,0,0,0,0
9681,4,1.0,0.5,1,1,1.0,0,0,0,0,0,0
9682,4,1.0,0.5,2,3,1.0,0,0,0,0,0,0
9683,4,1.0,0.5,2,3,1.0,0,0,0,0,0,0
9684,4,1.0,0.5,2,1,1.0,0,0,0,0,0,0
9685,4,1.0,0.5,2,1,1.0,0,0,0,0,0,0
9686,4,1.0,0.5,2,2,0.9230769230769232,0,0,0,0,0,0
9687,4,1.0,0.5,2,2,0.9230769230769232,0,0,0,0,0,0
9688,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9689,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9690,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9691,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9692,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9693,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9694,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9695,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9696,4,1.0,0.5,2,2,1.0,0,0,1,0,0,0
9697,4,1.0,0.5,2,2,1.0,0,0,1,0,0,0
9698,4,1.0,0.5,2,2,1.0,0,0,0,1,0,0
9699,4,1.0,0.5,2,2,1.0,0,0,0,1,0,0
9700,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9701,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9702,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9703,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9704,4,1.0,0.5,2,2,1.0,0,0,0,0,1,0
9705,4,1.0,0.5,2,2,1.0,0,0,0,0,1,0
9706,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9707,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9708,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9709,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9710,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9711,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9712,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9713,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9714,5,1.0,0.4,2,2,1.0,0,0,0,0,0,0
9715,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9716,5,0.75,0.4,2,2,1.0,0,0,0,0,0,0
9717,4,1.0,0.5,1,1,1.0,0,0,0,0,0,0
9718,4,1.0,0.5,2,3,1.0,0,0,0,0,0,0
9719,4,1.0,0.5,2,1,1.0,0,0,0,0,0,0
9720,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9721,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9722,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9723,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9724,4,1.0,0.5,2,2,1.0,0,0,1,0,0,0
9725,4,1.0,0.5,2,2,1.0,0,0,0,1,0,0
9726,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9727,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9728,4,1.0,0.5,2,2,1.0,0,0,0,0,1,0
9729,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9730,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9731,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9732,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9733,5,1.0,0.6,2,2,1.0,0,0,0,0,0,0
9734,5,1.0,0.4,2,2,1.0,0,0,0,0,0,0
9735,5,1.0,0.4,2,2,1.0,0,0,0,0,0,0
9736,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9737,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9738,5,0.75,0.4,2,2,1.0,0,0,0,0,0,0
9739,5,0.75,0.4,2,2,1.0,0,0,0,0,0,0
9740,4,1.0,0.5,1,1,1.0,0,0,0,0,0,0
9741,4,1.0,0.5,1,1,1.0,0,0,0,0,0,0
9742,4,1.0,0.5,2,3,1.0,0,0,0,0,0,0
9743,4,1.0,0.5,2,3,1.0,0,0,0,0,0,0
9744,4,1.0,0.5,2,1,1.0,0,0,0,0,0,0
9745,4,1.0,0.5,2,1,1.0,0,0,0,0,0,0
9746,4,1.0,0.5,2,2,0.9230769230769232,0,0,0,0,0,0
9747,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9748,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9749,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9750,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9751,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9752,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9753,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9754,4,1.0,0.5,2,2,1.0,1,0,0,0,0,0
9755,4,1.0,0.5,2,2,1.0,0,0,1,0,0,0
9756,4,1.0,0.5,2,2,1.0,0,0,1,0,0,0
9757,4,1.0,0.5,2,2,1.0,0,0,0,1,0,0
9758,4,1.0,0.5,2,2,1.0,0,0,0,1,0,0
9759,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9760,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9761,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9762,4,1.0,0.5,2,2,1.0,0,1,0,0,0,0
9763,4,1.0,0.5,2,2,1.0,0,0,0,0,1,0
9764,4,1.0,0.5,2,2,1.0,0,0,0,0,1,0
9765,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9766,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9767,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9768,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9769,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9770,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9771,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9772,4,1.0,0.5,2,2,1.0,0,0,0,0,0,1
9773,5,0.75,0.8,2,2,1.0,0,0,0,0,0,0
9774,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9775,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9776,5,0.5,0.8,2,2,1.0,0,0,0,0,0,0
9777,5,0.5,0.8,2,2,1.0,0,0,0,0,0,0
9778,5,0.5,0.8,2,2,1.0,0,0,0,0,0,0
9779,5,0.5,0.6,2,2,1.0,0,0,0,0,0,0
9780,5,0.5,0.6,2,2,1.0,0,0,0,0,0,0
9781,5,0.5,0.6,2,2,1.0,0,0,0,0,0,0
9782,4,0.6666666666666666,0.75,1,1,1.0,0,0,0,0,0,0
9783,4,0.6666666666666666,0.75,1,1,1.0,0,0,0,0,0,0
9784,4,0.6666666666666666,0.75,2,3,1.0,0,0,0,0,0,0
9785,4,0.6666666666666666,0.75,2,3,1.0,0,0,0,0,0,0
9786,4,0.6666666666666666,0.75,2,1,1.0,0,0,0,0,0,0
9787,4,0.6666666666666666,0.75,2,1,1.0,0,0,0,0,0,0
9788,4,0.6666666666666666,0.75,2,2,0.9166666666666666,0,0,0,0,0,0
9789,4,0.6666666666666666,0.75,2,2,0.9166666666666666,0,0,0,0,0,0
9790,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9791,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9792,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9793,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9794,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9795,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9796,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9797,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9798,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9799,4,0.6666666666666666,0.75,2,2,1.0,1,0,0,0,0,0
9800,4,0.6666666666666666,0.75,2,2,1.0,0,0,1,0,0,0
9801,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,1,0,0
9802,4,0.6666666666666666,0.75,2,2,1.0,0,1,0,0,0,0
9803,4,0.6666666666666666,0.75,2,2,1.0,0,1,0,0,0,0
9804,4,0.6666666666666666,0.75,2,2,1.0,0,1,0,0,0,0
9805,4,0.6666666666666666,0.75,2,2,1.0,0,1,0,0,0,0
9806,4,0.6666666666666666,0.75,2,2,1.0,0,1,0,0,0,0
9807,4,0.6666666666666666,0.75,2,2,1.0,0,1,0,0,0,0
9808,4,0.6666666666666666,0.75,2,2,1.0,0,1,0,0,0,0
9809,4,0.6666666666666666,0.75,2,2,1.0,0,1,0,0,0,0
9810,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,1,0
9811,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,1,0
9812,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9813,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9814,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9815,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9816,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9817,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9818,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9819,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9820,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9821,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,1
9822,5,0.75,0.8,2,2,1.0,0,0,0,0,0,0
9823,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9824,5,0.75,0.6,2,2,1.0,0,0,0,0,0,0
9825,5,0.5,0.8,2,2,1.0,0,0,0,0,0,0
9826,5,0.5,0.8,2,2,1.0,0,0,0,0,0,0
9827,5,0.5,0.6,2,2,1.0,0,0,0,0,0,0
