identifier,ringcount,linkage_p,six_ring_p,primaryamine,linker_length,linker_position,hetero_nitrogen,fluorination,furan,pyrrole,sidechain_on_linker,sidechain_on_backbone,HOMO,LUMO
2124,2,1.0,1.0,2,2,1.0,0,1,0,0,0,1,-12.1831,-6.91061
2125,2,1.0,1.0,2,2,1.0,0,1,0,0,0,1,-12.2236,-6.6804
2126,2,1.0,1.0,2,2,1.0,0,1,0,0,0,1,-12.0824,-6.99197
2127,2,1.0,1.0,2,2,1.0,0,1,0,0,0,1,-12.185,-6.80693
2128,2,1.0,1.0,2,2,1.0,0,1,0,0,0,1,-12.1559,-6.76965
2129,2,1.0,1.0,2,2,1.0,0,1,0,0,0,1,-11.9812,-7.00612
2130,2,1.0,1.0,2,2,1.0,0,1,0,0,0,1,-12.0857,-6.97564
2131,2,1.0,1.0,2,2,1.0,0,0,0,0,1,1,-12.0073,-6.76122
2132,2,1.0,1.0,2,2,1.0,0,0,0,0,1,1,-12.0525,-6.52421
2133,2,1.0,1.0,2,2,1.0,0,0,0,0,1,1,-12.1069,-6.46679
2134,2,1.0,1.0,2,2,1.0,0,0,0,0,1,1,-12.034,-6.74707
2135,2,1.0,1.0,2,2,1.0,0,0,0,0,0,2,-11.8906,-6.49373
2136,2,1.0,1.0,2,2,1.0,0,0,0,0,0,2,-12.096,-6.57781
2137,2,1.0,1.0,2,2,1.0,0,0,0,0,0,2,-11.9948,-6.81265
2138,2,1.0,1.0,2,2,1.0,0,0,0,0,0,2,-11.8495,-6.4608
2139,2,1.0,1.0,2,2,1.0,0,0,0,0,0,2,-11.9444,-6.80612
2140,2,1.0,1.0,2,2,1.0,0,0,0,0,0,2,-11.9344,-6.48475
2141,2,1.0,1.0,2,2,1.0,0,0,0,0,0,2,-12.1534,-6.45046
2142,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,0,-10.0407,-6.06324
2143,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,0,-10.1063,-6.13263
2144,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-10.2179,-6.02651
2145,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-10.1003,-6.08284
2146,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.5871,-6.02896
2147,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.5841,-6.11059
2148,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.2924,-6.01753
2149,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.6078,-6.00828
2150,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.5395,-6.10542
2151,3,1.0,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.466,-6.06624
2152,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-10.1515,-5.94052
2153,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-10.2304,-6.05018
2154,3,1.0,0.3333333333333333,2,2,0.8888888888888888,0,0,0,0,0,0,-11.2922,-6.4091
2155,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.8639,-6.11685
2156,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.8266,-6.0793
2157,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.727,-6.09427
2158,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-10.0715,-6.08801
2159,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-9.93352,-5.94678
2160,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-10.1093,-6.06923
2161,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-10.084,-6.0725
2162,3,1.0,0.3333333333333333,2,2,0.8888888888888888,0,0,0,0,0,0,-10.715,-6.31658
2163,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.5158,-6.16583
2164,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.558,-6.20066
2165,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.2467,-6.08746
2166,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.4854,-6.04855
2167,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.5341,-6.0861
2168,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.4391,-6.07141
2169,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-10.2992,-5.97862
2170,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-10.1673,-5.98624
2171,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-10.3324,-6.15277
2172,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-10.201,-6.01644
2173,3,1.0,0.3333333333333333,2,2,0.8888888888888888,0,0,0,0,0,0,-11.3025,-6.65183
2174,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.9055,-6.25645
2175,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.8628,-6.17726
2176,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.9319,-6.11304
2177,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.8726,-6.16338
2178,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.7118,-6.2257
2179,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.7504,-6.25835
2180,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-10.1308,-6.16855
2181,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-10.0018,-6.06923
2182,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-10.2584,-6.15576
2183,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-9.94985,-6.1476
2184,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.5033,-6.38488
2185,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.5572,-6.39413
2186,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.3221,-6.25889
2187,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.6144,-6.17916
2188,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.4723,-6.33128
2189,3,1.0,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.5578,-6.24148
2190,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-9.78141,-5.88964
2191,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-9.8674,-6.06923
2192,4,0.3333333333333333,0.75,2,2,1.0,0,0,0,0,0,0,-9.7727,-6.73809
2193,4,0.3333333333333333,0.75,2,2,1.0,0,0,0,0,0,0,-10.5188,-6.38271
2194,4,0.3333333333333333,0.75,2,2,1.0,0,0,0,0,0,0,-10.302,-6.21182
2195,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,0,-9.94713,-6.58461
2196,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,0,-10.6424,-6.49128
2197,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,0,-10.3923,-6.33998
2198,3,0.5,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-12.4525,-8.5335
2199,3,0.5,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-11.8155,-8.92643
2200,3,0.5,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.2927,-6.12257
2201,3,0.5,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.7346,-6.56774
2202,3,0.5,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.3515,-7.11088
2203,3,0.5,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.1852,-7.01673
2204,3,0.5,0.6666666666666666,2,2,0.875,0,0,0,0,0,0,-10.8856,-6.69863
2205,3,0.5,0.6666666666666666,2,2,0.875,0,0,0,0,0,0,-11.2974,-7.0083
2206,3,0.5,0.6666666666666666,2,2,0.875,0,0,0,0,0,0,-11.1254,-6.85782
2207,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.1896,-6.96966
2208,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.2609,-7.12639
2209,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.3186,-7.10598
2210,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.8998,-7.11714
2211,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-10.97,-6.8834
2212,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.1091,-7.07823
2213,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.3393,-7.08775
2214,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.3042,-7.0551
2215,3,0.5,0.6666666666666666,2,2,1.0,0,0,1,0,0,0,-10.899,-6.61645
2216,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,1,0,0,-10.6427,-6.52148
2217,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.9678,-6.76421
2218,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.9352,-6.78543
2219,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.8905,-6.82544
2220,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.0027,-6.8551
2221,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.8729,-6.79768
2222,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-10.9654,-6.74353
2223,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-10.8182,-6.57427
2224,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-10.8369,-6.66271
2225,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.7624,-6.64394
2226,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.7447,-6.63223
2227,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.7515,-6.56366
2228,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.9145,-6.6472
2229,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.9273,-6.64666
2230,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.7733,-6.55087
2231,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.7033,-6.64339
2232,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.7518,-6.64965
2233,4,0.6666666666666666,0.75,2,2,1.0,0,0,0,0,0,0,-9.8342,-5.80338
2234,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-9.89407,-5.90351
2235,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-10.0062,-5.98542
2236,4,0.3333333333333333,0.75,2,2,1.0,0,0,0,0,0,0,-10.4201,-6.21726
2237,4,0.3333333333333333,0.75,2,2,1.0,0,0,0,0,0,0,-9.92917,-6.51795
2238,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,0,-10.561,-6.36203
2239,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,0,-10.4046,-6.1944
2240,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,0,-10.1123,-6.43332
2241,3,0.5,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-12.0234,-8.51009
2242,3,0.5,0.6666666666666666,1,1,1.0,0,0,0,0,0,0,-12.5436,-8.38955
2243,3,0.5,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.7929,-6.35549
2244,3,0.5,0.6666666666666666,2,3,1.0,0,0,0,0,0,0,-10.7052,-6.27196
2245,3,0.5,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.2753,-6.75686
2246,3,0.5,0.6666666666666666,2,1,1.0,0,0,0,0,0,0,-11.4315,-6.87632
2247,3,0.5,0.6666666666666666,2,2,0.875,0,0,0,0,0,0,-11.0193,-6.54516
2248,3,0.5,0.6666666666666666,2,2,0.875,0,0,0,0,0,0,-11.3055,-6.62842
2249,3,0.5,0.6666666666666666,2,2,0.875,0,0,0,0,0,0,-10.9844,-6.51795
2250,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.1695,-6.65917
2251,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.0187,-6.81836
2252,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.2821,-7.04313
2253,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.3425,-6.76013
2254,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.2631,-6.61536
2255,3,0.5,0.6666666666666666,2,2,1.0,1,0,0,0,0,0,-11.2497,-6.97755
2256,3,0.5,0.6666666666666666,2,2,1.0,0,0,1,0,0,0,-11.2263,-6.51931
2257,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,1,0,0,-10.7213,-6.2276
2258,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.0753,-6.53237
2259,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.0239,-6.60938
2260,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.0786,-6.50162
2261,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.0876,-6.50325
2262,3,0.5,0.6666666666666666,2,2,1.0,0,1,0,0,0,0,-11.0394,-6.57781
2263,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-10.9703,-6.39849
2264,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,1,0,-10.9156,-6.40556
2265,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.9417,-6.43386
2266,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-11.019,-6.43985
2267,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.8255,-6.36284
2268,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.8511,-6.42897
2269,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.8748,-6.42352
2270,3,0.5,0.6666666666666666,2,2,1.0,0,0,0,0,0,1,-10.8456,-6.37128
2271,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-9.84046,-6.01726
2272,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-9.90903,-6.01154
2273,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-9.95692,-6.34924
2274,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,0,-10.4851,-6.3057
2275,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,0,-10.6783,-6.45509
2276,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,0,-10.567,-6.44312
2277,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,0,-12.0606,-8.98765
2278,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,0,-12.6987,-8.91799
2279,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,0,-10.9137,-6.56421
2280,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,0,-10.7793,-6.33917
2281,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,0,-11.4176,-6.98816
2282,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,0,-11.5346,-7.02109
2283,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,0,0,-11.5466,-6.93537
2284,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.1651,-6.87768
2285,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.2906,-6.95469
2286,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.5278,-7.03415
2287,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.4432,-6.73999
2288,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.5031,-7.01374
2289,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.2236,-7.06734
2290,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,0,-11.0519,-6.65074
2291,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,0,-11.2304,-6.47386
2292,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,0,-10.792,-6.34624
2293,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,0,-10.8154,-6.48856
2294,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.2435,-6.84312
2295,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.0772,-6.79224
2296,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.0906,-6.78299
2297,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-11.0391,-6.63577
2298,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-11.0171,-6.46298
2299,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.152,-6.62924
2300,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.0212,-6.53074
2301,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.8821,-6.56638
2302,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.9401,-6.59468
2303,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.9496,-6.50788
2304,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.1629,-6.59958
2305,4,0.6666666666666666,0.5,2,2,1.0,0,0,0,0,0,0,-9.86304,-6.00311
2306,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-9.90277,-6.04719
2307,4,0.6666666666666666,0.25,2,2,1.0,0,0,0,0,0,0,-9.95801,-6.31114
2308,4,0.3333333333333333,0.5,2,2,1.0,0,0,0,0,0,0,-10.665,-6.22923
2309,4,0.3333333333333333,0.25,2,2,1.0,0,0,0,0,0,0,-10.6084,-6.49835
2310,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,0,-12.2332,-8.63118
2311,3,0.5,0.3333333333333333,1,1,1.0,0,0,0,0,0,0,-13.1442,-8.98139
2312,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,0,-10.915,-6.51114
2313,3,0.5,0.3333333333333333,2,3,1.0,0,0,0,0,0,0,-10.7937,-6.38597
2314,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,0,-11.4484,-6.88503
2315,3,0.5,0.3333333333333333,2,1,1.0,0,0,0,0,0,0,-11.5872,-6.97047
2316,3,0.5,0.3333333333333333,2,2,0.8571428571428571,0,0,0,0,0,0,-11.1752,-6.70843
2317,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,0,-11.3393,-6.6287
2318,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.3447,-6.74952
2319,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.1945,-6.93537
2320,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.5787,-7.16177
2321,3,0.5,0.3333333333333333,2,2,1.0,1,0,0,0,0,0,-11.4337,-6.73047
2322,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,0,-11.268,-6.63087
2323,3,0.5,0.3333333333333333,2,2,1.0,0,0,1,0,0,0,-11.2413,-6.69917
2324,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,0,-10.8476,-6.3057
2325,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,1,0,0,-10.8225,-6.49155
2326,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.241,-6.68394
2327,3,0.5,0.3333333333333333,2,2,1.0,0,1,0,0,0,0,-11.1942,-6.72448
2328,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-11.1142,-6.56802
2329,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,1,0,-11.0582,-6.52094
2330,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.1066,-6.56856
2331,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.1776,-6.57373
2332,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-10.9229,-6.49454
2333,3,0.5,0.3333333333333333,2,2,1.0,0,0,0,0,0,1,-11.0505,-6.50761
2334,2,1.0,0.5,1,1,0.8333333333333334,0,0,0,0,0,0,-13.4095,-9.31147
2335,2,1.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.136,-8.94929
2336,2,1.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.4098,-8.78955
2337,2,1.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.3698,-8.65649
2338,2,1.0,0.5,1,1,1.0,0,0,0,0,0,1,-12.9703,-8.92153
2339,2,1.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.3134,-9.35746
2340,2,1.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.2881,-9.38739
2341,2,1.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.649,-9.00126
2342,2,1.0,0.5,1,1,1.0,0,0,0,0,0,1,-13.6601,-9.02003
2343,2,1.0,0.5,2,3,0.8333333333333334,0,0,0,0,0,0,-11.8519,-6.48611
2344,2,1.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.3099,-6.36638
2345,2,1.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.8541,-6.56883
2346,2,1.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.3814,-6.18406
2347,2,1.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.8647,-6.48829
2348,2,1.0,0.5,2,3,0.8333333333333334,0,0,0,0,0,0,-11.9654,-6.84503
2349,2,1.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.2772,-6.31604
2350,2,1.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.7866,-6.46162
2351,2,1.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.6402,-6.61945
2352,2,1.0,0.5,2,3,1.0,0,0,0,0,0,1,-11.3999,-6.53672
2353,2,1.0,0.5,2,1,0.8333333333333334,0,0,0,0,0,0,-12.5695,-7.40177
2354,2,1.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.4465,-7.09782
2355,2,1.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.3796,-7.1185
2356,2,1.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.1798,-7.07088
2357,2,1.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.4329,-7.25293
2358,2,1.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.5923,-7.15469
2359,2,1.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.444,-7.06734
2360,2,1.0,0.5,2,1,1.0,0,0,0,0,0,1,-12.6805,-7.06979
2361,2,1.0,0.5,2,2,0.6666666666666666,0,0,0,0,0,0,-12.2144,-6.9985
2362,2,1.0,0.5,2,2,0.6666666666666666,0,0,0,0,0,0,-12.4206,-7.22735
2363,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-11.8525,-6.82571
2364,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-11.9224,-6.83496
2365,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-12.262,-6.82598
2366,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-11.9317,-6.73945
2367,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-12.1265,-6.77809
2368,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-12.2234,-6.86925
2370,2,1.0,0.5,2,1,0.8333333333333334,0,0,0,0,0,0,-12.92,-7.49103
2371,2,1.0,0.5,2,2,0.8333333333333334,1,0,0,0,0,0,-12.4212,-7.31143
2372,2,1.0,0.5,2,2,0.8333333333333334,1,0,0,0,0,0,-12.1893,-7.46463
2373,2,1.0,0.5,2,2,0.8333333333333334,1,0,0,0,0,0,-12.5774,-7.22408
2374,2,1.0,0.5,2,2,0.8333333333333334,1,0,0,0,0,0,-12.7137,-7.18354
2375,2,1.0,0.5,2,2,0.8333333333333334,0,0,1,0,0,0,-12.1257,-7.04449
2376,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,1,0,0,-11.7265,-6.78734
2377,2,1.0,0.5,2,2,0.8333333333333334,0,1,0,0,0,0,-12.3605,-7.08748
2378,2,1.0,0.5,2,2,0.8333333333333334,0,1,0,0,0,0,-12.3104,-7.4415
2379,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,1,0,-12.1951,-6.73781
2380,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,1,0,-12.1298,-6.97483
2381,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-12.1907,-7.00476
2382,2,1.0,0.5,2,2,0.8333333333333334,0,0,0,0,0,1,-12.2234,-6.94381
2383,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.1779,-6.94952
2384,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.3847,-6.89646
2385,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.0459,-6.94408
2386,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.3281,-6.9234
2387,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.4089,-6.94625
2388,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.0944,-7.17456
2389,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.1727,-6.99496
2390,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-11.8775,-7.12367
2391,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.1913,-7.17048
2392,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.0272,-7.21755
2393,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.21,-7.40667
2394,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.3393,-7.32232
2395,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.3888,-7.2181
2396,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.0498,-7.06898
2397,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-12.2043,-6.96258
2398,2,1.0,0.5,2,2,1.0,1,0,0,0,0,1,-11.9945,-6.91061
2399,2,1.0,0.5,2,2,1.0,0,0,1,0,0,1,-11.788,-6.7789
2400,2,1.0,0.5,2,2,1.0,0,0,1,0,0,1,-11.967,-6.56067
2401,2,1.0,0.5,2,2,1.0,0,0,1,0,0,1,-11.5463,-6.65237
2402,2,1.0,0.5,2,2,1.0,0,0,1,0,0,1,-11.7711,-6.68666
2403,2,1.0,0.5,2,2,1.0,0,0,0,1,0,1,-11.5208,-6.54434
2404,2,1.0,0.5,2,2,1.0,0,0,0,1,0,1,-11.6995,-6.41645
2405,2,1.0,0.5,2,2,1.0,0,0,0,1,0,1,-11.3812,-6.48039
2406,2,1.0,0.5,2,2,1.0,0,0,0,1,0,1,-11.6236,-6.50135
2407,2,1.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.1823,-6.79387
2408,2,1.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.2348,-6.77373
2409,2,1.0,0.5,2,2,1.0,0,1,0,0,0,1,-12.0781,-6.89999
