identifier,HOMO,LUMO,HOMO_LUMO_gap
19726,-10.8353,-6.13699,4.69831
19727,-10.8876,-6.00066,4.886940000000001
19728,-10.7997,-6.11114,4.68856
19729,-10.659,-6.12828,4.5307200000000005
19751,-11.3945,-6.60149,4.793010000000001
19775,-10.8685,-6.12501,4.7434899999999995
19853,-11.275,-6.5389,4.7361
19854,-11.3311,-6.42271,4.908389999999999
19855,-10.8168,-6.12039,4.69641
19856,-11.1697,-6.35441,4.815290000000001
19857,-11.1706,-6.21862,4.951980000000001
19858,-11.1918,-6.37318,4.818620000000001
19859,-11.2731,-6.26542,5.00768
19860,-10.7607,-6.11876,4.64194
19861,-10.961,-6.35141,4.609590000000001
19884,-11.5904,-6.55686,5.03354
19885,-11.6536,-6.42706,5.226540000000001
19886,-11.5455,-6.56666,4.978840000000001
19887,-11.0048,-6.3008,4.704
19889,-11.2242,-6.32556,4.898639999999999
19890,-11.3923,-6.21372,5.17858
19891,-11.5439,-6.61101,4.93289
19892,-11.3665,-6.5204,4.8461
19893,-11.1646,-6.04556,5.11904
19894,-11.3746,-6.02488,5.34972
19895,-11.3082,-6.28338,5.024819999999999
19896,-11.2282,-6.10787,5.120329999999999
19897,-11.2685,-6.20937,5.05913
19898,-11.2168,-6.3027,4.9140999999999995
19899,-11.1637,-6.48937,4.67433
19900,-11.7061,-6.35958,5.346519999999999
19901,-11.65,-6.42162,5.2283800000000005
19902,-11.8277,-6.33944,5.48826
19903,-11.4337,-6.39468,5.03902
19904,-11.3648,-6.53917,4.82563
19905,-11.1817,-6.35686,4.824839999999999
21135,-11.7458,-6.32692,5.418879999999999
21136,-11.3063,-6.47713,4.82917
21137,-11.5578,-6.49427,5.06353
21138,-11.5945,-6.41835,5.17615
21139,-11.4598,-6.52475,4.9350499999999995
21140,-11.7752,-6.33699,5.43821
21141,-11.3872,-6.38924,4.99796
21142,-11.6576,-6.39903,5.258570000000001
21143,-11.2848,-6.47822,4.80658
25861,-11.2745,-6.1661,5.1084
25862,-11.0269,-5.97372,5.053179999999999
25864,-11.3657,-6.37046,4.995240000000001
25869,-11.5205,-6.86734,4.65316
25870,-10.684,-5.92447,4.759529999999999
25871,-11.3251,-6.52611,4.798990000000001
25872,-11.3825,-6.37427,5.00823
25873,-11.0462,-6.29155,4.754650000000001
25874,-11.1703,-6.36992,4.80038
25875,-11.2427,-6.60203,4.640669999999999
25876,-11.1216,-6.2091,4.9125000000000005
25877,-11.0565,-6.27413,4.782369999999999
25878,-11.5395,-6.37318,5.166320000000001
25879,-11.1333,-6.10569,5.02761
25880,-11.6138,-6.64992,4.96388
25881,-10.4247,-5.76337,4.6613299999999995
25882,-11.0552,-6.29454,4.76066
25887,-10.7504,-6.21481,4.535590000000001
25888,-10.7254,-6.10814,4.617260000000001
25889,-11.3994,-6.41754,4.98186
25890,-11.0212,-6.21454,4.80666
25891,-10.6963,-5.82759,4.868710000000001
25892,-10.9066,-6.11331,4.793289999999999
25893,-10.9678,-6.04637,4.921430000000001
25894,-10.6573,-5.81725,4.84005
25895,-10.9719,-6.08964,4.88226
25896,-11.511,-6.10814,5.4028599999999996
25897,-11.1964,-6.2491,4.9473
25898,-11.1496,-6.41944,4.73016
25922,-10.9632,-6.12311,4.840090000000001
26000,-11.3711,-6.39658,4.97452
26001,-11.1657,-6.54951,4.61619
26002,-10.9695,-6.0929,4.8766
26003,-11.2454,-6.34162,4.90378
26004,-11.1286,-6.23604,4.8925600000000005
26005,-10.8424,-6.0959,4.746499999999999
26006,-11.3618,-6.20502,5.15678
26007,-10.733,-5.97154,4.7614600000000005
26008,-10.8639,-6.06188,4.802019999999999
26031,-11.308,-6.53536,4.77264
26032,-11.8133,-6.59822,5.2150799999999995
26033,-11.6103,-6.56829,5.04201
26034,-11.5613,-6.64339,4.917909999999999
26036,-11.2813,-6.51305,4.76825
26037,-11.5482,-6.39033,5.15787
26038,-11.6293,-6.62053,5.008770000000001
26039,-11.5833,-6.65945,4.92385
26040,-11.1461,-6.31549,4.830610000000001
26041,-11.5923,-6.32665,5.26565
26042,-11.7028,-6.40856,5.29424
26043,-11.2356,-6.36339,4.87221
26044,-11.7926,-6.55604,5.23656
26045,-11.3804,-6.21753,5.16287
26046,-11.2269,-6.43359,4.793310000000001
26047,-11.739,-6.54162,5.197380000000001
26048,-11.29,-6.43196,4.858039999999999
26049,-11.8342,-6.53346,5.300739999999999
26050,-11.7809,-6.42053,5.3603700000000005
26051,-11.6789,-6.54897,5.129930000000001
26052,-11.5836,-6.44692,5.13668
26053,-11.2288,-6.71196,4.516839999999999
26055,-11.0176,-6.2774,4.7402
26060,-10.5286,-6.31223,4.216370000000001
26061,-10.5191,-6.29291,4.22619
26062,-10.8663,-6.49155,4.374750000000001
26063,-10.8198,-6.29509,4.524710000000001
26064,-10.8271,-6.32094,4.5061599999999995
26065,-10.8576,-6.38978,4.46782
26066,-11.121,-6.5789,4.5421000000000005
26067,-10.8446,-6.19876,4.64584
26068,-10.669,-6.23712,4.4318800000000005
26069,-10.988,-6.4589,4.5291
26070,-10.9643,-6.21263,4.75167
26071,-10.8421,-6.3925,4.4496
26099,-10.7254,-6.32039,4.405010000000001
26177,-10.69,-6.5574,4.132599999999999
26178,-10.7782,-6.41699,4.36121
26179,-10.6699,-6.35522,4.31468
26180,-11.0906,-6.6336,4.457
26181,-10.6361,-6.171,4.4651000000000005
26182,-10.5632,-6.32202,4.24118
26183,-10.8467,-6.54189,4.30481
26184,-11.1496,-6.52856,4.62104
26185,-10.5787,-6.30978,4.26892
26208,-11.3401,-6.72992,4.61018
26209,-11.4171,-6.7136,4.7035
26210,-11.3292,-6.3027,5.0265
26211,-11.4473,-6.71115,4.73615
26213,-10.9978,-6.45563,4.54217
26214,-11.3915,-6.69264,4.698860000000001
26215,-11.2944,-6.29318,5.001219999999999
26216,-11.4345,-6.76312,4.67138
26217,-11.114,-6.3457,4.768300000000001
26218,-11.2514,-6.14025,5.11115
26219,-11.3888,-6.53972,4.84908
26220,-11.3325,-6.65999,4.67251
26221,-11.3608,-6.61101,4.749789999999999
26222,-11.5254,-6.46897,5.05643
26223,-11.3474,-6.70788,4.63952
26224,-11.4851,-6.53863,4.946469999999999
26225,-11.3616,-6.57101,4.790589999999999
26226,-11.6489,-6.47087,5.17803
26227,-11.6525,-6.56992,5.08258
26228,-11.7066,-6.49182,5.21478
26229,-11.0993,-6.51087,4.58843
27147,-11.5033,-6.63332,4.869979999999999
27148,-11.1774,-6.70707,4.470330000000001
27149,-11.324,-6.78952,4.534479999999999
27150,-11.4903,-6.65754,4.8327599999999995
27151,-11.3115,-6.81754,4.49396
27152,-11.5964,-6.55359,5.042809999999999
27153,-11.2628,-6.63958,4.623220000000001
27154,-11.428,-6.66135,4.766650000000001
27155,-11.2489,-6.72584,4.523060000000001
27623,-10.8859,-7.80994,3.0759599999999994
27624,-10.9031,-7.82192,3.08118
27625,-10.8372,-7.8162,3.020999999999999
27626,-10.8908,-7.81185,3.0789500000000007
27627,-10.899,-7.82301,3.075989999999999
27628,-10.8299,-7.82518,3.0047200000000007
27629,-10.9052,-7.85375,3.051450000000001
27639,-10.9167,-7.84505,3.071650000000001
27640,-10.8549,-7.84015,3.0147500000000003
27641,-10.9115,-7.88124,3.03026
27642,-10.8342,-7.82518,3.0090199999999996
27643,-10.9235,-7.86382,3.059680000000001
27653,-10.8497,-7.84559,3.0041100000000007
27654,-10.7686,-7.84423,2.9243699999999997
27655,-10.862,-7.87471,2.98729
27665,-10.9325,-7.9041,3.0283999999999995
29465,-10.9697,-6.68312,4.28658
29466,-10.7828,-6.33236,4.4504399999999995
33114,-10.9735,-6.38407,4.589429999999999
33115,-10.7882,-6.03658,4.75162
33123,-10.9812,-6.34189,4.639309999999999
33135,-10.7787,-6.01454,4.76416
33142,-11.0201,-6.30189,4.718209999999999
33296,-11.1335,-6.45536,4.67814
33304,-11.0179,-6.3789,4.638999999999999
34126,-16.1062,-10.8633,5.242900000000001
34127,-16.606,-11.7042,4.9018000000000015
34128,-17.0547,-12.0413,5.013400000000001
34137,-16.5489,-12.2985,4.250399999999999
34169,-18.2787,-12.9339,5.344800000000001
34170,-18.8025,-13.905,4.897499999999999
34171,-18.3955,-13.7099,4.685599999999999
34172,-18.1799,-12.6269,5.553000000000001
34173,-18.3857,-12.4163,5.9694
34174,-18.3138,-12.5273,5.7865
34175,-17.5571,-11.9874,5.569699999999999
34176,-17.5894,-11.7477,5.841700000000001
34177,-17.5685,-11.8666,5.7019
34178,-18.3674,-14.3162,4.0512
34179,-18.3614,-13.1872,5.174199999999999
34180,-18.5593,-13.237,5.3223
34181,-18.5957,-13.3428,5.2529
34182,-17.7454,-12.5812,5.164199999999999
34183,-17.7639,-12.5145,5.2494
34184,-17.8643,-12.6019,5.2623999999999995
34185,-17.353,-12.1681,5.184900000000001
34186,-17.2455,-12.1415,5.103999999999999
34187,-17.286,-12.0696,5.216400000000002
34188,-16.8226,-11.6089,5.213700000000001
34189,-16.5908,-11.5061,5.0847000000000016
34190,-16.6147,-11.4356,5.179099999999998
34191,-17.2664,-11.9385,5.327900000000001
34192,-16.6966,-11.518,5.178599999999999
34193,-16.5979,-11.3194,5.278499999999999
34194,-16.7263,-11.4829,5.243399999999998
34199,-18.181,-12.6688,5.512200000000002
34200,-17.596,-12.2514,5.3446
34201,-18.1655,-12.9856,5.179900000000002
34202,-18.43,-12.9472,5.482799999999999
34203,-17.7348,-11.5455,6.189299999999999
34204,-17.212,-11.8481,5.363899999999999
34205,-17.4003,-11.7199,5.680400000000001
34206,-17.4311,-11.7355,5.695600000000001
34207,-17.0885,-11.0609,6.0276
34208,-16.5832,-11.2429,5.340300000000001
34209,-16.6977,-11.074,5.623700000000001
34210,-16.8406,-11.0935,5.747099999999998
34211,-17.6371,-11.7118,5.9253
34212,-17.2558,-11.1681,6.0877
34213,-16.3211,-11.6927,4.628400000000001
34214,-16.4776,-11.3798,5.097799999999999
34215,-17.2466,-11.9034,5.343200000000001
34225,-17.3505,-12.9085,4.442
34226,-17.4656,-12.9368,4.528799999999999
34227,-16.6253,-12.5047,4.1206
34228,-16.9685,-11.8391,5.129399999999999
34229,-16.9315,-11.8552,5.0763
34230,-16.9051,-11.9164,4.9887000000000015
34231,-16.8722,-11.5703,5.3019
34235,-17.0041,-12.5904,4.4137
34236,-17.1709,-12.7262,4.444699999999999
34237,-17.3949,-11.3292,6.0657
34238,-17.1135,-11.4835,5.629999999999999
34239,-16.8251,-11.2756,5.549499999999998
34240,-16.5102,-11.1058,5.404400000000001
34244,-17.5737,-13.1875,4.386199999999999
34245,-17.605,-12.0576,5.5474
34246,-17.5143,-12.2435,5.2707999999999995
34247,-17.5222,-12.0408,5.481400000000001
34248,-17.0983,-11.794,5.304299999999998
34252,-17.2768,-11.9447,5.332100000000002
34253,-17.0528,-12.04,5.012800000000002
34254,-17.4915,-12.0383,5.453199999999999
34255,-17.2988,-11.7382,5.560599999999999
34289,-17.4651,-13.357,4.1081
34290,-17.3622,-11.8413,5.520900000000001
34291,-16.8847,-11.551,5.3336999999999986
34292,-16.5453,-11.2582,5.287100000000001
34293,-17.5154,-13.7431,3.7722999999999995
34294,-18.0937,-12.9817,5.111999999999998
34295,-18.1435,-12.9197,5.223799999999999
34296,-17.4591,-12.5262,4.9329
34297,-17.2101,-12.2936,4.916500000000001
34298,-17.1943,-12.2506,4.943699999999998
34299,-17.6714,-12.656,5.015399999999998
34300,-17.8243,-12.7934,5.030900000000001
34301,-17.2425,-12.391,4.8515
34302,-16.99,-12.084,4.905999999999999
34303,-16.9105,-12.0832,4.827299999999999
34304,-16.996,-11.6827,5.313299999999998
34305,-17.0485,-11.5004,5.5481
34306,-16.916,-11.3406,5.5754
34307,-16.3973,-11.09,5.3073000000000015
34308,-16.3902,-10.8995,5.4907
34309,-17.2229,-11.3904,5.8325
34310,-17.1271,-11.1237,6.003399999999999
34311,-16.4926,-10.9488,5.543799999999999
34312,-16.6213,-10.8345,5.786800000000001
34313,-17.0926,-11.2391,5.8535
34314,-16.4575,-11.1101,5.3474
34315,-16.5309,-10.8092,5.7216999999999985
34322,-17.8852,-13.5472,4.338000000000001
34323,-17.1862,-13.0669,4.119299999999999
34324,-16.9786,-12.9491,4.0295000000000005
34325,-17.5952,-12.4381,5.157099999999998
34326,-17.489,-12.3428,5.1462
34327,-17.2069,-11.9902,5.216700000000001
34328,-16.9973,-11.828,5.1693
34329,-16.8283,-11.693,5.135299999999999
34330,-17.6686,-12.4827,5.185900000000002
34331,-17.3709,-12.041,5.3298999999999985
34332,-16.9162,-11.6555,5.2607
34333,-16.8841,-11.893,4.991099999999999
34334,-17.5339,-12.1025,5.4314
34335,-17.0085,-11.9994,5.009100000000002
34336,-16.962,-11.8174,5.1446000000000005
35315,-10.7126,-6.29563,4.41697
35316,-10.9033,-6.1125,4.7908
35317,-10.9787,-6.51931,4.45939
35318,-10.7158,-5.99984,4.71596
35319,-10.6233,-6.23304,4.3902600000000005
35320,-10.33,-5.88365,4.44635
35321,-11.2176,-6.4423,4.775299999999999
35322,-10.4182,-6.02406,4.39414
35323,-10.2279,-5.91902,4.30888
35324,-10.4454,-6.1495,4.2959
35325,-11.0565,-6.20964,4.8468599999999995
35326,-10.5578,-5.99195,4.56585
35327,-10.3597,-6.33318,4.0265200000000005
35328,-10.5357,-6.37726,4.158440000000001
35329,-10.333,-6.10705,4.22595
35330,-10.5444,-6.14461,4.399789999999999
35331,-10.4035,-6.41618,3.9873199999999995
35332,-10.0152,-5.94542,4.06978
35333,-11.9757,-6.44175,5.53395
35334,-11.2756,-6.02814,5.247460000000001
35335,-11.5662,-6.24964,5.31656
35336,-11.4356,-6.32311,5.112490000000001
35337,-10.8454,-5.93916,4.9062399999999995
35338,-11.3442,-6.34134,5.002860000000001
35339,-11.0984,-6.16937,4.92903
35340,-11.542,-6.34815,5.193849999999999
35341,-11.1754,-6.14134,5.03406
35342,-10.5896,-5.84637,4.7432300000000005
35343,-10.8048,-5.87385,4.93095
35344,-11.2775,-6.25889,5.01861
35345,-10.4799,-5.86895,4.610950000000001
35346,-12.1287,-6.7204,5.4083000000000006
35347,-12.468,-7.21238,5.25562
35348,-10.7352,-6.28855,4.446650000000001
35349,-11.0916,-6.30651,4.785089999999999
35350,-11.111,-6.55033,4.560670000000001
35351,-10.7618,-6.40012,4.361679999999999
35352,-11.6005,-6.48502,5.115480000000001
35353,-11.5594,-6.79741,4.76199
35354,-11.336,-6.39196,4.94404
35355,-10.8339,-6.39522,4.43868
35356,-11.4598,-6.4774,4.982399999999999
35357,-10.8612,-6.49835,4.36285
35358,-11.3379,-6.46516,4.872739999999999
35359,-10.942,-6.50924,4.43276
35360,-12.9004,-7.57674,5.323659999999999
35361,-11.1589,-6.33454,4.8243599999999995
35362,-11.019,-6.40828,4.61072
35363,-11.4057,-6.46761,4.93809
35364,-11.0642,-6.5223,4.541899999999999
35365,-11.2282,-6.49373,4.734469999999999
35366,-10.761,-6.23168,4.529319999999999
35367,-10.4818,-5.85671,4.62509
35368,-11.2582,-6.68421,4.57399
35369,-11.5398,-6.32393,5.21587
35370,-10.6794,-5.968,4.711399999999999
35371,-10.5333,-6.21617,4.317130000000001
35372,-11.2889,-6.3359,4.953
35373,-10.5507,-6.04746,4.503240000000001
35374,-12.5915,-7.10136,5.49014
35375,-11.4867,-6.68149,4.805210000000001
35376,-11.4263,-6.76693,4.659369999999999
35377,-10.4478,-6.13345,4.314350000000001
35378,-10.3131,-5.8314,4.4817
35379,-11.2277,-6.31223,4.915470000000001
35380,-11.0954,-6.72856,4.36684
35381,-10.4269,-6.40638,4.020519999999999
35382,-10.5376,-5.99794,4.53966
35383,-10.7324,-5.95603,4.77637
35384,-11.1779,-6.24148,4.936419999999999
35385,-11.0685,-6.20883,4.85967
35386,-10.5229,-5.86596,4.65694
35387,-10.2133,-5.98896,4.224340000000001
35388,-12.1643,-7.1751,4.989200000000001
35389,-10.8451,-6.22951,4.61559
35390,-10.9939,-6.38896,4.60494
35391,-11.4081,-6.71387,4.694229999999999
35392,-10.6832,-6.00556,4.677639999999999
35393,-10.5216,-6.09563,4.4259699999999995
35394,-12.2525,-7.28395,4.96855
35395,-11.342,-6.65564,4.6863600000000005
35396,-10.8731,-6.40692,4.4661800000000005
35397,-11.3355,-6.98217,4.35333
35398,-11.1662,-7.01075,4.15545
35399,-11.2707,-6.71741,4.55329
35400,-11.3278,-7.08313,4.24467
35401,-10.6535,-6.48012,4.173379999999999
35402,-10.2881,-5.92447,4.36363
35403,-10.7828,-6.47441,4.30839
35404,-11.1836,-6.59278,4.59082
35405,-10.4622,-6.5272,3.9349999999999996
35406,-10.6301,-6.17916,4.45094
35407,-10.9178,-6.29481,4.62299
35408,-10.8612,-6.39277,4.468430000000001
35409,-11.0369,-6.20311,4.83379
35410,-10.0935,-5.89508,4.1984200000000005
35411,-10.244,-5.93018,4.31382
35412,-11.7534,-7.05728,4.696119999999999
35413,-11.9874,-7.2717,4.715699999999999
35414,-10.4173,-6.14515,4.272149999999999
35415,-11.056,-6.60883,4.447169999999999
35416,-10.4916,-6.0578,4.4338
35417,-10.4424,-6.2042,4.238199999999999
35418,-10.7216,-6.41454,4.307060000000001
35419,-11.1262,-6.54924,4.576960000000001
35420,-10.8595,-6.5955,4.264
35421,-11.1096,-6.72856,4.3810400000000005
35422,-10.8865,-6.71986,4.16664
35423,-12.5537,-8.28696,4.266739999999999
35424,-12.0473,-6.51359,5.53371
35425,-12.0889,-6.31577,5.773130000000001
35426,-12.5904,-6.8804,5.710000000000001
35427,-12.3292,-6.63305,5.69615
35428,-11.7355,-6.16828,5.56722
35429,-11.6827,-6.25808,5.424620000000001
35430,-12.474,-6.62734,5.84666
35431,-12.2391,-6.53291,5.70619
35432,-11.5853,-6.24012,5.34518
35433,-12.0223,-6.54434,5.4779599999999995
35434,-12.2274,-6.63196,5.595439999999999
35435,-11.5458,-6.14216,5.40364
35436,-12.1191,-6.57346,5.54564
35437,-11.4995,-6.36529,5.1342099999999995
35438,-12.197,-6.60965,5.587349999999999
35439,-12.1164,-6.69536,5.4210400000000005
35440,-11.8653,-6.30869,5.556609999999999
35441,-12.1961,-6.7106,5.485499999999999
35442,-11.6919,-6.3476,5.3443000000000005
35443,-10.9646,-6.42271,4.54189
35444,-10.9844,-6.53482,4.449580000000001
35445,-11.0791,-6.66788,4.41122
35446,-11.9817,-6.75686,5.22484
35447,-11.4965,-6.09263,5.4038699999999995
35448,-11.9034,-6.76176,5.14164
35449,-11.6908,-6.49835,5.192449999999999
35450,-12.4911,-6.99034,5.50076
35451,-11.3314,-6.59115,4.7402500000000005
35452,-11.6176,-6.96013,4.657469999999999
35453,-11.5009,-6.27522,5.22568
35454,-12.1951,-6.9136,5.2815
35455,-11.4865,-6.37373,5.112769999999999
35456,-10.8138,-6.42597,4.38783
35457,-11.4108,-6.43767,4.97313
35458,-10.7888,-6.50026,4.28854
35459,-11.4745,-6.574,4.900500000000001
35460,-10.9267,-6.57972,4.34698
35461,-13.0288,-7.54627,5.482530000000001
35462,-11.5831,-6.41863,5.16447
35463,-12.5461,-7.11442,5.431679999999999
35464,-11.4457,-6.50489,4.940810000000001
35465,-11.2323,-6.66081,4.571490000000001
35466,-11.4582,-6.70679,4.75141
35467,-11.2715,-6.72094,4.55056
35468,-11.342,-6.72883,4.61317
35469,-11.3004,-6.96449,4.33591
35470,-11.231,-6.494,4.737
35471,-11.7874,-6.91931,4.86809
35472,-10.9009,-6.35332,4.54758
35473,-10.8345,-6.59822,4.23628
35474,-10.9439,-6.52448,4.41942
35475,-10.7493,-6.7087,4.0405999999999995
35476,-10.9972,-6.59604,4.401159999999999
35477,-11.0057,-6.83033,4.175369999999999
35478,-12.4225,-7.63117,4.791329999999999
35479,-10.527,-5.74133,4.78567
35480,-10.5395,-5.67684,4.86266
35481,-11.1738,-6.09699,5.07681
35482,-11.1052,-5.99712,5.10808
35483,-10.4484,-5.66922,4.779179999999999
35484,-11.3292,-6.00501,5.32419
35485,-11.0712,-5.87113,5.200069999999999
35486,-11.3529,-6.17726,5.17564
35487,-12.1134,-6.84067,5.27273
35488,-11.5839,-6.17644,5.4074599999999995
35489,-11.8623,-6.08556,5.776739999999999
35490,-12.0702,-6.38842,5.68178
35491,-12.0908,-6.6287,5.4620999999999995
35492,-11.9945,-6.81972,5.17478
35493,-11.5518,-6.53808,5.01372
35494,-11.118,-6.34733,4.77067
35495,-11.5757,-6.67632,4.89938
35496,-11.2544,-6.47223,4.782170000000001
35497,-11.6057,-6.89673,4.708970000000001
35498,-11.3727,-6.50461,4.8680900000000005
35499,-13.2378,-7.48558,5.75222
35500,-10.5621,-5.86161,4.700489999999999
35501,-10.687,-5.75657,4.930429999999999
35502,-10.9276,-6.2208,4.7068
35503,-11.3374,-6.03903,5.29837
35504,-10.7899,-5.85426,4.935639999999999
35505,-11.1654,-5.93236,5.23304
35506,-11.3014,-6.05835,5.243049999999999
35507,-11.5175,-6.21182,5.30568
35508,-11.8454,-6.91741,4.927989999999999
35509,-11.1825,-6.05562,5.126879999999999
35510,-11.0971,-6.10324,4.993859999999999
35511,-10.5439,-5.86297,4.680930000000001
35512,-10.9461,-5.93753,5.00857
35513,-11.0345,-6.03113,5.003369999999999
35514,-11.5678,-6.14542,5.42238
35515,-11.6552,-6.38352,5.271680000000001
35516,-10.6911,-6.04148,4.6496200000000005
35517,-10.6299,-6.10297,4.526929999999999
35518,-12.7211,-7.03387,5.68723
35519,-10.9224,-6.23685,4.68555
35520,-10.8342,-6.22896,4.605239999999999
35521,-10.8432,-6.10379,4.7394099999999995
35522,-11.1289,-6.33862,4.79028
35523,-11.0715,-6.494,4.577500000000001
35524,-11.5608,-6.16365,5.397150000000001
35525,-10.5896,-6.07576,4.513840000000001
35526,-12.7744,-7.03387,5.74053
35527,-11.6457,-6.55822,5.087479999999999
35528,-11.7232,-6.83088,4.892320000000001
35529,-11.6576,-6.73128,4.9263200000000005
35530,-11.3303,-6.66979,4.6605099999999995
35531,-11.7529,-6.74679,5.0061100000000005
35532,-11.564,-6.85346,4.71054
35533,-10.6805,-5.99712,4.6833800000000005
35534,-11.0783,-6.00664,5.0716600000000005
35535,-11.1899,-6.33998,4.84992
35536,-11.1918,-6.46216,4.729640000000001
35537,-10.9784,-5.94705,5.031350000000001
35538,-11.7308,-6.61591,5.11489
35539,-11.2492,-6.1242,5.125
35540,-10.1945,-5.75712,4.43738
35541,-11.3414,-6.39441,4.94699
35542,-11.7482,-6.25345,5.494750000000001
35543,-10.5496,-6.02324,4.5263599999999995
35544,-10.2309,-5.9193,4.3116
35545,-10.7997,-6.20257,4.59713
35546,-11.631,-6.30026,5.3307400000000005
35547,-10.5934,-6.26134,4.332060000000001
35548,-11.9472,-5.96583,5.98137
35549,-11.4242,-5.85127,5.57293
35550,-12.1548,-6.27168,5.88312
35551,-11.3074,-5.89698,5.410419999999999
35552,-11.7697,-6.05726,5.71244
35553,-12.8185,-6.94571,5.87279
35554,-12.2547,-6.41672,5.83798
35555,-10.5319,-6.13699,4.39491
35556,-10.0625,-5.72065,4.34185
35557,-10.8135,-6.41237,4.401129999999999
35558,-9.90604,-5.75222,4.1538200000000005
35559,-10.6884,-6.16202,4.52638
35560,-10.5153,-6.25753,4.25777
35561,-10.8903,-6.17672,4.713579999999999
35562,-10.3319,-6.01916,4.312739999999999
35563,-10.3055,-5.86569,4.4398100000000005
35564,-10.7406,-6.0608,4.6798
35565,-10.426,-6.15767,4.26833
35566,-10.7058,-6.25889,4.44691
35567,-9.75774,-5.97073,3.7870100000000004
35568,-10.1558,-5.97671,4.1790899999999995
35569,-10.5882,-6.03685,4.55135
35570,-10.708,-6.04665,4.6613500000000005
35571,-10.6065,-6.09644,4.51006
35572,-10.0198,-5.95168,4.06812
35573,-10.1341,-6.19712,3.93698
35574,-10.1058,-5.85208,4.25372
35575,-10.3771,-6.2091,4.168
35576,-10.1245,-5.99032,4.13418
35577,-9.69161,-5.93263,3.758980000000001
35578,-11.9961,-6.45699,5.53911
35579,-11.2568,-6.04229,5.21451
35580,-11.3039,-6.07875,5.22515
35581,-10.9175,-5.97426,4.94324
35582,-11.3224,-6.27604,5.04636
35583,-10.6862,-5.86161,4.82459
35584,-10.668,-5.86215,4.8058499999999995
35585,-10.9115,-6.21862,4.692880000000001
35586,-11.3697,-6.07767,5.29203
35587,-10.7126,-5.94814,4.76446
35588,-10.5534,-5.81753,4.73587
35589,-11.1969,-6.08012,5.116779999999999
35590,-11.6331,-6.51332,5.11978
35591,-12.0786,-7.09428,4.984319999999999
35592,-10.9673,-6.06052,4.9067799999999995
35593,-11.0968,-6.23114,4.86566
35594,-10.9659,-6.07767,4.888229999999999
35595,-11.1757,-6.00365,5.1720500000000005
35596,-10.6797,-6.03875,4.64095
35597,-11.607,-6.54135,5.065649999999999
35598,-11.7983,-6.48774,5.31056
35599,-10.7107,-5.99658,4.714119999999999
35600,-10.5572,-6.13617,4.42103
35601,-12.5689,-7.00313,5.56577
35602,-10.3145,-5.93045,4.38405
35603,-10.7836,-6.18951,4.59409
35604,-10.672,-6.27685,4.395150000000001
35605,-11.4971,-6.28937,5.20773
35606,-11.087,-6.46951,4.61749
35607,-10.8535,-6.37345,4.48005
35608,-10.5161,-6.50189,4.014209999999999
35609,-11.896,-6.70135,5.194650000000001
35610,-11.5654,-6.77673,4.788670000000001
35611,-11.1534,-6.59359,4.55981
35612,-11.7017,-6.75251,4.949190000000001
35613,-11.1599,-6.67387,4.48603
35614,-11.6786,-6.99469,4.683909999999999
35615,-11.6383,-6.98925,4.649049999999999
35616,-10.3801,-6.0363,4.343800000000001
35617,-10.5741,-5.82025,4.75385
35618,-10.8361,-6.42624,4.40986
35619,-11.1654,-6.0578,5.1076
35620,-10.6647,-5.91875,4.74595
35621,-10.6794,-6.00147,4.677929999999999
35622,-10.681,-6.0725,4.608499999999999
35623,-11.7703,-6.58897,5.181330000000001
35624,-10.6473,-6.44992,4.19738
35625,-10.6625,-6.08474,4.57776
35626,-10.9578,-6.18107,4.776730000000001
35627,-10.9774,-6.24937,4.7280299999999995
35628,-10.1948,-5.97916,4.2156400000000005
35629,-11.659,-6.50244,5.156560000000001
35630,-10.5259,-6.0744,4.4515
35631,-10.6176,-6.15141,4.466189999999999
35632,-9.77842,-5.86161,3.916810000000001
35633,-10.3441,-6.07495,4.269149999999999
35634,-10.2473,-5.77263,4.474669999999999
35635,-10.8092,-5.96746,4.841740000000001
35636,-10.5537,-6.45944,4.094259999999999
35637,-10.6407,-5.98052,4.66018
35638,-10.7539,-6.04937,4.70453
35639,-10.4742,-6.0227,4.451499999999999
35640,-11.5276,-6.5691,4.9585
35641,-10.8427,-6.36148,4.48122
35642,-10.7365,-6.0363,4.7002
35643,-10.5673,-6.69482,3.8724799999999995
35644,-10.6827,-6.16393,4.518770000000001
35645,-10.1782,-5.98052,4.19768
35646,-10.041,-5.74514,4.29586
35647,-10.4258,-6.09209,4.333710000000001
35648,-10.8993,-6.30924,4.59006
35649,-11.6293,-6.55686,5.07244
35650,-10.4486,-6.25699,4.191610000000001
35651,-10.3986,-6.16012,4.23848
35652,-10.7915,-6.32556,4.465939999999999
35653,-11.0922,-6.1944,4.8978
35654,-9.85434,-5.95249,3.9018500000000005
35655,-10.3779,-5.91467,4.46323
35656,-11.238,-6.52557,4.7124299999999995
35657,-11.216,-6.40747,4.808529999999999
35658,-11.4021,-6.54108,4.861020000000001
35659,-10.5055,-6.17399,4.33151
35660,-10.85,-6.33454,4.51546
35661,-11.3608,-6.69972,4.661079999999999
35662,-11.0688,-6.43005,4.63875
35663,-10.0982,-6.0178,4.0804
35664,-10.4252,-6.29481,4.13039
35665,-10.3357,-5.94678,4.388919999999999
35666,-10.6203,-6.26406,4.356240000000001
